id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
491209	5668	5706	MAGIC LANTERN	"Jones, Grover"	MAG	1937	Active	NA	NA	NA	NA
431133	612	639	Can We Read Each Other's Minds?	Edwin Teale	MAG	1937	Active	Noun	Noun	To	AccDat
702527	601	644	Decline in Pound and Franc Helps Avert U.S. Inflation; Power to Devalue Dollar Direct Effect on Dollar	a Staff Correspondent of 	NEWS	1937	Active	NA	NA	NA	NA
142133	276	320	Otis Exonerated		MAG	1937	Active	NA	NA	NA	NA
702457	601	618	ICC Commissioner Questions MOP Plan Estimates; Meyer Doubts Value of Traffic Forecasts Unless Market Possibilities Studied Sees It 'Speculative' Basis		NEWS	1937	Active	Noun	Noun	To	AccDat
780134	28757	28770	The Three-Headed Angel	Roark Bradford	FIC	1937	Active	NA	NA	NA	NA
702859	119	189	"Intimate Message From Washington; Usual Autumnal Somnolence Absence at Capital, What With G.O.P. Plans, Far East Policy and Biggers' Vast Census Plan"		NEWS	1937	Active	NA	NA	NA	NA
469923	6362	6386	The war boom begins	John T. (John Thomas) Flynn	MAG	1937	Active	NA	NA	NA	NA
303576	74	137	Lucky Jackson		MAG	1937	Active	NA	NA	NA	NA
774108	50081	50107	England Goes to Press	Raymond Postgate and Aymer Vallance	NF	1937	Active	Noun	Noun	To	AccDat
487816	1473	1506	Editorials		MAG	1938	Active	NA	NA	NA	NA
10105	4293	4301	Fathers	Allen Tate	FIC	1938	Active	Noun	Noun	To	AccDat
470033	3821	3839	Business finds its voice: 	S.H. Walker	MAG	1938	Active	Noun	Noun	NoTo	DatAcc
774185	15746	15767	General Anthropology	Franz Boas	NF	1938	Active	NA	NA	NA	NA
10102	3923	3936	General's Lady	Esther Forbes	FIC	1938	Active	NA	NA	NA	NA
145324	31	48	Back Yard & Basement		MAG	1938	Active	NA	NA	NA	NA
470040	2812	2822	Russia and the socialist ideal	Max Eastman	MAG	1938	Active	NA	NA	NA	NA
143728	272	310	'No Admittance'		MAG	1938	Active	Noun	Noun	NoTo	DatAcc
153962	45	58	The New Pictures		MAG	1938	Active	NA	NA	NA	NA
10114	13286	13322	Millbrook	Della Lutes	FIC	1938	Active	NA	NA	NA	NA
470083	4467	4473	Neilson of Smith	Hubert Clinton Herring	MAG	1938	Active	NA	NA	NA	NA
10111	37900	37918	Prodigal Parents	Sinclair Lewis	FIC	1938	Active	Noun	Noun	NoTo	DatAcc
470015	4278	4302	“Prexy”		MAG	1938	Active	NA	NA	NA	NA
431143	2223	2255	Black Omens	Stanley High	MAG	1938	Active	NA	NA	NA	NA
491158	10148	10171	WINGS NORTH	"Case, Robert Ormond"	MAG	1938	Active	NA	NA	NA	NA
144425	105	128	Old-Timer		MAG	1938	Active	NA	NA	NA	NA
431152	2622	2669	We Lose the Next War	Elmer Davis	MAG	1938	Active	NA	NA	NA	NA
470100	3481	3496	Adventures in psychical research: 	C.E.M. (Cyril Edwin Mitchinson) Joad	MAG	1938	Active	NA	NA	NA	NA
494068	2121	2163	The Week		MAG	1938	Active	NA	NA	NA	NA
144528	313	390	Shot in Democracy		MAG	1938	Active	NA	NA	NA	NA
255982	501	530	Wildflower		MAG	1938	Active	Noun	Noun	NoTo	DatAcc
10102	77967	77976	General's Lady	Esther Forbes	FIC	1938	Active	NA	NA	NA	NA
774291	4676	4724	The Tennessee Valley Authority	Clarence Lewis Hodge	NF	1938	Active	NA	NA	NA	NA
494051	81	123	An English People's Front?	"Brailsford, H. N."	MAG	1938	Active	NA	NA	NA	NA
10107	47997	48016	Wisdom's Gate	Margaret Ayer Barnes	FIC	1938	Active	Noun	Noun	To	AccDat
780131	24633	24644	The Story of a Lake	Negley Farson	FIC	1939	Active	Noun	Noun	To	AccDat
221824	412	456	In Laguna		MAG	1939	Active	NA	NA	NA	NA
704105	0	35	Britain's Refugee Problem Formula May Gain U.S. Aid	a Staff Correspondent of 	NEWS	1939	Active	Noun	Noun	NoTo	DatAcc
145941	232	288	Bedtime Bedlam		MAG	1939	Active	NA	NA	NA	NA
10124	75279	75309	Bugles Blow no More	Clifford Dowdey	FIC	1939	Active	NA	NA	NA	NA
147219	246	284	Governor and God		MAG	1939	Active	Noun	Noun	NoTo	DatAcc
10126	50604	50613	Children of God	Vardis Fisher	FIC	1939	Active	NA	NA	NA	NA
704313	131	187	"MANY ISSUES ENDED IN CHRYSLER FIGHT; PEACE HOPE RISES; Parley Will Continue Today, With Wage Rises "	LOUIS STARK Special to 	NEWS	1939	Active	NA	NA	NA	NA
703925	475	591	"COAL MINERS SPURN COMPROMISE OFFER; SHORTAGE GROWING; Lewis, in Face of Increasing Pressure, Rejects Pact With 'Penalty' Clause INSISTS ON CLOSED SHOP"	WARREN MOSCOW Special to 	NEWS	1939	Active	NA	NA	NA	NA
704016	89	124	Divers to Explore A 'Lost' City At Bottom of the Sea		NEWS	1939	Active	Noun	Noun	To	AccDat
10126	46654	46675	Children of God	Vardis Fisher	FIC	1939	Active	NA	NA	NA	NA
780131	7235	7262	The Story of a Lake	Negley Farson	FIC	1939	Active	Noun	Noun	NoTo	DatAcc
10124	2395	2400	Bugles Blow no More	Clifford Dowdey	FIC	1939	Active	NA	NA	NA	NA
773742	20020	20025	Christmas Comes Again	John N. Then	NF	1939	Active	NA	NA	NA	NA
703794	1876	1912	Letters		NEWS	1939	Active	NA	NA	NA	NA
487870	2086	2132	Editorials	"Kirchwey, Freda"	MAG	1939	Active	NA	NA	NA	NA
780136	32723	32737	All Your Born Days	Heath Bowman	FIC	1939	Active	NA	NA	NA	NA
10126	35282	35310	Children of God	Vardis Fisher	FIC	1939	Active	NA	NA	NA	NA
10124	99956	99966	Bugles Blow no More	Clifford Dowdey	FIC	1939	Active	Noun	Noun	To	AccDat
704128	1338	1383	BACKS POLITICS BAN; Congress Is Cautioned on Danger of 'Gag' of Federal Workers STATE EXTENSION URGED Protection of 	FELIX BELAIR Jr. Special to 	NEWS	1939	Active	Noun	Noun	To	AccDat
491700	9881	9906	AS I SAW IT	"Wilson, Edith Bolling"	MAG	1939	Active	NA	NA	NA	NA
704094	208	231	Newport Cleanup If 'Angels' Come?		NEWS	1939	Active	Noun	Noun	To	AccDat
303081	55	113	Course au Tr		MAG	1939	Active	NA	NA	NA	NA
703741	759	792	"ASKS ALL TO UNITE; Governor, at Inaugural, Calls for Public Welfare to Fortify Freedom HE ASSAILS DICTATORSHIPS Urges Defense of Our 'Guaranteed Liber"	WARREN MOSCOW Special to 	NEWS	1939	Active	NA	NA	NA	NA
780131	49052	49081	The Story of a Lake	Negley Farson	FIC	1939	Active	Noun	Noun	To	AccDat
10131	18490	18505	World's End	Upton Sinclair	FIC	1940	Active	NA	NA	NA	NA
773495	10836	10842	Community Recreation	George D. Butler	NF	1940	Active	NA	NA	NA	NA
470704	3923	3974	[various]	Lee Foster Hartman	MAG	1940	Active	NA	NA	NA	NA
704625	1604	1633	DELEGATES CLOSE; President's Two Slates Are Hard Pressed in Many Sections DEWEY RACE A SURPRISE Republican Total Vote Runs Greater Than 	FELIX BELAIR Jr. Special to 	NEWS	1940	Active	Noun	Noun	NoTo	DatAcc
148522	283	314	Innocent in Wall Street		MAG	1940	Active	NA	NA	NA	NA
148733	287	324	Trailer-maker		MAG	1940	Active	NA	NA	NA	NA
10133	59981	60000	Chad Hanna	Walter D. Edmonds	FIC	1940	Active	Pronoun	Noun	NoTo	DatAcc
773523	6894	6924	Family Behavior	Bess V. Cunningham	NF	1940	Active	NA	NA	NA	NA
704923	1124	1169	House Tax Group Favors Plan For Defense Plant Amortization; Subcommittee Tentatively Approves Proposal for Contractors to Deduct ExpansionCosts From T	HENRY N. DORRIS Special to 	NEWS	1940	Active	NA	NA	NA	NA
704914	882	892	"KNUDSEN REPORTS DEFENSE PROGRESS; GIVES PLANE DATA; Our August Schedule Calls for 895 Craft, He Says, Asserting It Takes Time to ArmBRITISH ORDERS INC"	JOHN H. CRIDER Special to 	NEWS	1940	Active	NA	NA	NA	NA
453095	4291	4317	Sculptors of today	Jacob Epstein	MAG	1940	Active	Noun	Noun	NoTo	DatAcc
453130	2327	2344	Undergraduates and the war	Paul P Cram	MAG	1940	Active	NA	NA	NA	NA
148524	106	154	Hog Alias Honeymoon		MAG	1940	Active	Noun	Noun	To	AccDat
160246	113	155	Doctors on Alcohol		MAG	1940	Active	NA	NA	NA	NA
704502	286	317	"Chief Aim of Talks With Neutrals Is Stability After War, Hull Says; Roosevelt's Thrust at Reich Held to Affirm That Hope for Early Peace Is Slight-- W"	FRANK L. KLUCKHOHN Special to 	NEWS	1940	Active	NA	NA	NA	NA
10133	8983	8997	Chad Hanna	Walter D. Edmonds	FIC	1940	Active	Noun	Noun	NoTo	DatAcc
491173	4503	4538	DIME STORE	"Winkler, John K.<BR>Sparkes, Boyden"	MAG	1940	Active	NA	NA	NA	NA
774152	37346	37361	Fields of Psychology	J. P. Guilford	NF	1940	Active	NA	NA	NA	NA
10128	46032	46042	In the Money	William Carlos Williams	FIC	1940	Active	Noun	Noun	NoTo	DatAcc
774152	28488	28504	Fields of Psychology	J. P. Guilford	NF	1940	Active	NA	NA	NA	NA
773495	4640	4665	Community Recreation	George D. Butler	NF	1940	Active	NA	NA	NA	NA
10131	34929	34962	World's End	Upton Sinclair	FIC	1940	Active	NA	NA	NA	NA
774278	44563	44577	Robert Ridgeway	Isabel Law Ridgeway	NF	1940	Active	NA	NA	NA	NA
704963	85	131	British Offer Bases to U.S.; Appeal for 'Timely' Naval Aid; Churchill Sees Balance Shifting; Premier says blockade will not be lifted to permit food t		NEWS	1940	Active	Noun	Noun	To	AccDat
704889	500	518	Americas Face Task of Retaining Freedom; Leaders of Americas Look Ahead Hull Faces Major Task Issues of Magnitude	Roland Hall Sharp Staff Correspondent of 	NEWS	1940	Active	NA	NA	NA	NA
150417	474	496	Unity in Britain		MAG	1941	Active	Noun	Noun	To	AccDat
10153	26645	26661	Murder Makes Us Gay	Inez Oellrichs	FIC	1941	Active	NA	NA	NA	NA
705935	299	334	"CHUTIST ON PEAK FIFTH DAY!; PACES 1,280 FT. ROOST AWAITING RESCUE EFFORT Climbers and Blimp to Brave Task. CHUTIST STUCK ATOP 1,280 FOOT PEAK FIFTH DA"		NEWS	1941	Active	NA	NA	NA	NA
774279	934	976	The Engineering Profession	"Theodore Jesse Hoover, John Charles Lounsury fish"	NF	1941	Active	NA	NA	NA	NA
431225	4133	4184	Cruise of the Kinkajou	Alfred M. Bailey	MAG	1941	Active	Noun	Noun	NoTo	DatAcc
705542	631	677	Big Chains See Radio Liberty Periled by FCC; NBC and CBS protest new regulations--Mutual System benefitsfrom changes. Mutual Applauds Radio Chains See	Mary Hornaday Staff Correspondent of 	NEWS	1941	Active	NA	NA	NA	NA
492248	4339	4377	HANK MADE GREENBERG	"Frank, Stanley"	MAG	1941	Active	NA	NA	NA	NA
781944	43246	43286	City of Illusion	Vardis Fisher	FIC	1941	Active	NA	NA	NA	NA
470898	1567	1596	Meeting Hitler's army	Ida Treat Bergeret	MAG	1941	Active	Noun	Noun	To	AccDat
705407	895	931	British Break With Bulgaria; Turks Stand by Pledge to Allies; Can Greeks Withstand Nazis?; Regime at Athens has avoided any actions which might lead t	Edmund Stevens Special Correspondent of 	NEWS	1941	Active	Noun	Noun	NoTo	DatAcc
781943	40141	40181	The Black Shrouds	Constance and Gwenyth Little	FIC	1941	Active	NA	NA	NA	NA
10145	174493	174506	Mildred Pierce	James Cain	FIC	1941	Active	NA	NA	NA	NA
10145	165823	165864	Mildred Pierce	James Cain	FIC	1941	Active	Noun	Noun	NoTo	DatAcc
494198	1852	1888	Lewis Loses the CIO	"Klein, Michael"	MAG	1941	Active	NA	NA	NA	NA
705317	147	176	ISOLATIONISTS SEEK TO FORCE NATIONS TO STATE WAR AIMS; Wheeler Will Offer Resolution in Senate Asking Roosevelt to Determine Objectives PLAN TO GET 'L	FREDERICK R. BARKLEYSpecial to 	NEWS	1941	Active	NA	NA	NA	NA
774272	32139	32148	A Survey of the Cycle of the Sod and the Livestock Industries Here and Abroad	R. W. Sears	NF	1941	Active	NA	NA	NA	NA
705327	252	302	HOUSE TURNS TODAY TO AID BILL DEBATE; BACKERS CONFIDENT; Vote of 2 to 1 for Passage by Saturday Is Predicted by Representative Bloom SENATE START IN 1	FREDERICK R. BARKLEYSpecial to 	NEWS	1941	Active	NA	NA	NA	NA
452707	1476	1506	Reveille in Washington	Margaret Leech	MAG	1941	Active	NA	NA	NA	NA
774279	21441	21487	The Engineering Profession	"Theodore Jesse Hoover, John Charles Lounsury fish"	NF	1941	Active	Noun	Noun	To	AccDat
705646	104	134	BRITISH TO RECRUIT U.S. RADIO EXPERTS; Thousands Sought to Work as Civilians on Device That Detects Airplanes BRITISH TO RECRUIT U.S. RADIO EXPERTS 	CHARLES HURDSpecial to 	NEWS	1941	Active	NA	NA	NA	NA
150022	0	12	FBI Scooped		MAG	1941	Active	NA	NA	NA	NA
781943	14491	14512	The Black Shrouds	Constance and Gwenyth Little	FIC	1941	Active	NA	NA	NA	NA
10145	7121	7155	Mildred Pierce	James Cain	FIC	1941	Active	NA	NA	NA	NA
494188	280	319	The Week		MAG	1941	Active	NA	NA	NA	NA
705383	400	416	BRITISH SEE FOOD RELIEF AS DIRECT AID TO NAZIS; Surveying 	DAVID ANDERSONWireless to 	NEWS	1941	Active	Noun	Noun	NoTo	DatAcc
774341	23388	23401	Successful Retail Salesmanship	"O. Preston Robinson, Christine Robinson, George H. Zeiss"	NF	1942	Active	NA	NA	NA	NA
491962	1695	1719	'THEY TELL ME HE'S A BIG MAN.'	"Walker, Stanley"	MAG	1942	Active	NA	NA	NA	NA
706708	693	726	"FREE CITY PARKING IS LABOR DAY LURE; Mayor Lists Theatres, Sports, Concerts and Bargains in Bid to Out-of-Town Folk FREE CITY PARKING IS LABOR DAY LUR"	C.P. TRUSSELLSpecial to 	NEWS	1942	Active	Noun	Noun	NoTo	DatAcc
774333	823	866	Our Economic Problems	Herbert Bohlman and Edna Bohlman	NF	1942	Active	NA	NA	NA	NA
10156	90851	90886	Ivory Mischief	"Arthur Meeker, Jr."	FIC	1942	Active	NA	NA	NA	NA
706734	802	838	Administrator of Prices urges quick action on measure to curb farm and pay scale.; War Program Periled	Roscoe Drummond Staff Correspondent of 	NEWS	1942	Active	NA	NA	NA	NA
167625	163	182	Service Soap Opera		MAG	1942	Active	NA	NA	NA	NA
156451	63	80	Force Approach		MAG	1942	Active	NA	NA	NA	NA
492267	311	329	THE TERRIBLE-TEMPERED DR. BARNES	"McCardle, Carl W."	MAG	1942	Active	NA	NA	NA	NA
10160	36335	36347	Robe	Lloyd C. Douglas	FIC	1942	Active	Noun	Noun	To	AccDat
471094	2517	2522	Two debuts and a drowsy king: 	Albert Spalding	MAG	1942	Active	NA	NA	NA	NA
10163	29545	29590	Sun is My Undoing	Marguerite Steen	FIC	1942	Active	NA	NA	NA	NA
774333	38022	38049	Our Economic Problems	Herbert Bohlman and Edna Bohlman	NF	1942	Active	NA	NA	NA	NA
491869	4838	4854	AXIS ANARCHY IN GREECE	"White, Leigh"	MAG	1942	Active	NA	NA	NA	NA
706858	844	862	Full 'Gas' Rationing Dec. 1 Ordered by 	JAMES MacDONALDSpecial Cable to 	NEWS	1942	Active	NA	NA	NA	NA
471085	3086	3095	Seeing the Northwest	Richard L. (Richard Lewis) Neuberger	MAG	1942	Active	NA	NA	NA	NA
706200	646	717	"Germans See Ugly Side of War; Victories Cease, Victims Appear; GERMANS NOW SEE UGLY SIDE OF WAR "	GEORGE AXELSSONBy Telephone to 	NEWS	1942	Active	NA	NA	NA	NA
706821	101	120	Byrnes Turns Down Farm Bloc; Roosevelt Ceiling Basis Stands; FARM BLOC SENATORS QUESTION GOVERNMENT CHIEFS ON CEILING PRICES FARM BLOC DEFIED ON CEILI	W.H. LAWRENCESpecial to 	NEWS	1942	Active	NA	NA	NA	NA
160636	22	58	The Dimensions of the War		MAG	1942	Active	NA	NA	NA	NA
160546	0	29	The Literary Life		MAG	1942	Active	NA	NA	NA	NA
706339	492	499	CHURCHILL ADMITS REVERSES AT SEA; But It Is 'Only for 	RAYMOND DANIELLWireless to 	NEWS	1942	Active	NA	NA	NA	NA
490391	1835	1867	Talk of the Town	"Lardner, David"	MAG	1942	Active	NA	NA	NA	NA
706339	500	520	CHURCHILL ADMITS REVERSES AT SEA; But It Is 'Only for 	RAYMOND DANIELLWireless to 	NEWS	1942	Active	NA	NA	NA	NA
10154	61534	61552	Angel with Spurs	Paul I. Wellman	FIC	1942	Active	NA	NA	NA	NA
10155	7775	7786	Rivers of Glory	F. van Wyck Mason	FIC	1942	Active	NA	NA	NA	NA
707028	885	932	"Federalized Welfare Is Asked, With Permanent Works Program; Planning Board's Report Urges Broader Social Insurance and Public Aid -- Favors Schooling "	LOUIS STARKSpecial to 	NEWS	1943	Active	NA	NA	NA	NA
10170	66042	66086	Wide is the Gate	Upton Sinclair	FIC	1943	Active	NA	NA	NA	NA
491220	4435	4472	THE DOWNFALL OF PRINCE MIKE	"Johnston, Alva"	MAG	1943	Active	Noun	Noun	NoTo	DatAcc
707318	690	792	"Land Gamble; California Farm Prices Soar as Fruits, Grapes Bring Big, Quick Profit Speculators Grab Poor Soil $12,000 Ranch Resells in Two Weeks for $"	LEWIS B. REYNOLDS Staff Correspondent of 	NEWS	1943	Active	NA	NA	NA	NA
492102	3198	3204	Mr. Smith Doubles for Roosevelt	"Moody, Blair"	MAG	1943	Active	NA	NA	NA	NA
774359	17531	17571	Mediaeval History	Carl Stephenson	NF	1943	Active	Noun	Noun	To	AccDat
305079	183	189	Bull of Bergen		MAG	1943	Active	NA	NA	NA	NA
774359	42041	42089	Mediaeval History	Carl Stephenson	NF	1943	Active	Noun	Noun	To	AccDat
475077	1072	1095	"Murmansk, 1943: "	Arthur Henry Timmins	MAG	1943	Active	NA	NA	NA	NA
225695	49	73	Unfair Competition		MAG	1943	Active	Noun	Noun	NoTo	DatAcc
706916	1007	1038	"Hunter Unit Taken by Navy As Its Chief Women's Camp; 2,500 Waves and Spars Will Start Their 'Boot' Training in Bronx Feb. 1, With Thousands More Comin"	WARREN MOSCOWSpecial to 	NEWS	1943	Active	Noun	Noun	To	AccDat
707410	1153	1162	"Jewelry Spree; Sales Soar 20% to 100% As War Workers Buy Up Irreplaceable Stocks They Want Watches, Cigarette Cases, Lighters, Rings,Pins and Silverwa"		NEWS	1943	Active	NA	NA	NA	NA
707110	1368	1395	"15,000 MINERS OUT, WLB WIRES LEWIS TO END STOPPAGES; Telegram Urges Maintenance of Maximum Production to Support War Industries"	DREW MIDDLETON	NEWS	1943	Active	NA	NA	NA	NA
10178	75720	75759	Human Comedy	William Saroyan	FIC	1943	Active	NA	NA	NA	NA
707398	1006	1065	Move Launched in Senate To Endorse Moscow Pact; MOVE IN SENATE ON MOSCOW PACT 	C. P. TRUSSELLSpecial to 	NEWS	1943	Active	NA	NA	NA	NA
707387	139	187	AURELIO DESCRIBES COSTELLO BACKING; ASKED MAYOR'S AID; Testifies of Maneuvering for 	FRANK S. ADAMS	NEWS	1943	Active	NA	NA	NA	NA
774099	36810	36852	Decisive Battles of the World	Edward S. Creasy and Robert Hammond Murray	NF	1943	Active	Noun	Noun	NoTo	DatAcc
773758	39198	39226	Sociology Principles and Problems	Charles A. Ellwood	NF	1943	Active	Noun	Noun	To	AccDat
491214	1411	1432	A BRAIN COMES TO BROOKLYN	"Stockton, J. Roy"	MAG	1943	Active	NA	NA	NA	NA
774174	660	683	Regional Geography of Anglo-America	C. Langdon Foscue	NF	1943	Active	NA	NA	NA	NA
14053	20521	20528	The Patriots	"Kingsley, Sidney, 1906-1995"	FIC	1943	Active	NA	NA	NA	NA
10167	30669	30696	Mrs. Parkinton	Louis Bromfield	FIC	1943	Active	Noun	Noun	To	AccDat
475120	643	662	The new books	John Chamberlain	MAG	1943	Active	NA	NA	NA	NA
706916	1039	1068	"Hunter Unit Taken by Navy As Its Chief Women's Camp; 2,500 Waves and Spars Will Start Their 'Boot' Training in Bronx Feb. 1, With Thousands More Comin"	WARREN MOSCOWSpecial to 	NEWS	1943	Active	NA	NA	NA	NA
706939	1868	1905	Profit Parers; Army's Cleveland Board Readjusts War Contracts Swiftly and Smoothly Task Put in Hands of Local Business Men Companies Praise the Result	JOHN A. MCWETHY Staff Correspondent of 	NEWS	1943	Active	NA	NA	NA	NA
708290	628	650	"15 AT ARMY BASE SEIZED IN 'KICKBACK'; Rival Gangs Are Charged With Beating Workers at Port of Embarkation, Brooklyn 15 AT ARMY BASE SEIZED IN RACKET "	DREW MIDDLETON	NEWS	1944	Active	Noun	Noun	To	AccDat
707498	199	258	Governor Wills of Vermont to tell public how certain leaders threaten party ruin.; From Republican Mainstay	Roscoe Drummond Staff Correspondent of 	NEWS	1944	Active	NA	NA	NA	NA
707742	684	692	"MEXICAN PRESIDENT THWARTS ASSASSIN; Avila Camacho Unharmed as Bullet Pierces Coat -- Seizes Attacker, Believed Axis Tool ATTEMPT MADE ON LIFE MEXICAN "	CAMILLE M. CIANFARRASpecial to 	NEWS	1944	Active	NA	NA	NA	NA
708161	644	672	Eyewitness; Under Enemy's Nose Not a Single Ship Lost Great Convoy Steams Safely To Philippines 340 Miles From Manila Month of Good Weather Natives Fr	Gordon Walker Staff Correspondent of 	NEWS	1944	Active	NA	NA	NA	NA
10182	37987	38178	Lost Weekend		FIC	1944	Active	NA	NA	NA	NA
256878	259	277	Human Sacrifice		MAG	1944	Active	NA	NA	NA	NA
10187	119906	119928	History of Rome Hanks and Kindred Matters		FIC	1944	Active	NA	NA	NA	NA
773928	21139	21181	The Soldier and the Law	John A. McComsey	NF	1944	Active	NA	NA	NA	NA
707800	277	315	DISCOVER RICH NEW OIL FIELD IN MISSISSIPPI; Output May Equal Great Texas Pool		NEWS	1944	Active	NA	NA	NA	NA
707806	1046	1088	AIR WAR IS BACKED BY A SUPERHUMAN EFFORT; Battering of Germany on 	RAYMOND DANIELLBy Wireless to 	NEWS	1944	Active	NA	NA	NA	NA
157952	103	129	DDT News		MAG	1944	Active	NA	NA	NA	NA
451272	3487	3513	"Mark Twain, business man"	Samuel Charles Webster	MAG	1944	Active	NA	NA	NA	NA
157651	431	455	[Miscellany]		MAG	1944	Active	NA	NA	NA	NA
10191	15490	15565	Leave Her to Heaven		FIC	1944	Active	NA	NA	NA	NA
10181	35173	35179	Dragonwyck	Anya Seton	FIC	1944	Active	NA	NA	NA	NA
707966	375	390	EDUCATION NOTES; Activities on 	LOUTHER S. HORNE	NEWS	1944	Active	NA	NA	NA	NA
774143	17686	17690	The Book of Festivals	Dorothy Gladys Spicer	NF	1944	Active	NA	NA	NA	NA
431297	713	723	Our Stepchild: Puerto Rico	Richard Pattee	MAG	1944	Active	NA	NA	NA	NA
10185	57886	57926	Freedom Road		FIC	1944	Active	NA	NA	NA	NA
5748	19225	19241	A Yankee Flier Over Berlin	"Montgomery, Rutherford George,  1896-"	FIC	1944	Active	NA	NA	NA	NA
475247	1036	1048	Colonel McCormick of the Tribune	John Bartlow Martin	MAG	1944	Active	Noun	Noun	NoTo	DatAcc
23459	913	942	Night flight	Josephine Winslow Johnson	FIC	1944	Active	Noun	Noun	NoTo	DatAcc
178702	125	141	New Paper for Old		MAG	1944	Active	NA	NA	NA	NA
178700	310	339	Back to Oil		MAG	1944	Active	NA	NA	NA	NA
475169	3379	3397	Vito Marcantonio: 	Richard Halworth Rovere	MAG	1944	Active	Noun	Noun	NoTo	DatAcc
431317	2886	2916	Twentynine Palms	Muriel Van Tuyl Trigg	MAG	1945	Active	NA	NA	NA	NA
161340	45	107	Unforgettable		MAG	1945	Active	NA	NA	NA	NA
475406	575	591	The future of the mountain states	Morris E. Garnsey	MAG	1945	Active	NA	NA	NA	NA
158647	556	576	Dilemma		MAG	1945	Active	NA	NA	NA	NA
10199	35211	35233	Forest of the South		FIC	1945	Active	Noun	Noun	To	AccDat
169621	25	44	Homily		MAG	1945	Active	NA	NA	NA	NA
10196	17663	17676	Mr. Tutt Finds a Way		FIC	1945	Active	NA	NA	NA	NA
709068	639	656	Big Three Act To Plug Holes In Peace Wall The Pattern of Diplomacy; Progressive Steps Big Three Plug Holes in Peace Wall Italian Armistice Incident in	Joseph C. Harsch Staff Writer of 	NEWS	1945	Active	NA	NA	NA	NA
709050	148	184	DEWEY AND MAYOR TRADE ORAL BLOWS IN CAMPAIGN TALKS; Accuse Each Other of Having 'Lost Their Soul' for Their Roles in Nominations BOTH ATTACK DEMOCRATS	HENRY R. LIEBERMAN By Wireless to 	NEWS	1945	Active	Noun	Noun	NoTo	DatAcc
158349	68	90	Point of Honor		MAG	1945	Active	NA	NA	NA	NA
475329	2885	2912	India's insoluble hunger	John Fischer	MAG	1945	Active	NA	NA	NA	NA
708945	353	362	"Five Ships Land Troops; Economic Curb on Reich The World's Day--September 20, 1945; Boston: 578 New England Troops Returned In Europe: Economic Curb P"		NEWS	1945	Active	NA	NA	NA	NA
781948	56931	56953	Two Names for Death	E. P. Fenwick	FIC	1945	Active	NA	NA	NA	NA
14026	4531	4536	Born Yesterday	"Kanin, Garson, 1912-1999"	FIC	1945	Active	Noun	Noun	To	AccDat
774277	25123	25155	The Builders of the Bridge	D. B. Steinman	NF	1945	Active	Noun	Noun	To	AccDat
23485	4841	4875	A sense of danger	Mary Deasy	FIC	1945	Active	NA	NA	NA	NA
10196	19806	19822	Mr. Tutt Finds a Way		FIC	1945	Active	NA	NA	NA	NA
10202	22451	22466	City of Trembling Leaves		FIC	1945	Active	NA	NA	NA	NA
10194	59724	59780	Murderer is a Fox		FIC	1945	Active	Noun	Noun	NoTo	DatAcc
431316	5130	5165	How Much News is in the News Letter?	Dixon Wecter	MAG	1945	Active	NA	NA	NA	NA
169713	12	41	That 23%		MAG	1945	Active	Noun	Noun	NoTo	DatAcc
180692	239	282	Plans for Britain		MAG	1945	Active	NA	NA	NA	NA
431304	1102	1125	Super-Salesman of Music	Doron K. Antrim	MAG	1945	Active	NA	NA	NA	NA
708689	330	381	FOUR MORE HURDLES		NEWS	1945	Active	NA	NA	NA	NA
708967	400	425	Letters		NEWS	1945	Active	NA	NA	NA	NA
10216	38411	38441	Pavilion of Women		FIC	1946	Active	NA	NA	NA	NA
709891	170	189	GOP WILL RETORT; Republicans Will Have Equal Time on CBS for Reply Tonight 'POLITICS' IS CHARGED Reece Says President Seeks to Influence Coming Electi	WILLIAM S. WHITE Special to 	NEWS	1946	Active	NA	NA	NA	NA
14048	31769	31776	Joan of Lorraine	"Anderson, Maxwell, 1888-1959"	FIC	1946	Active	NA	NA	NA	NA
709772	1100	1167	Letters		NEWS	1946	Active	Noun	Noun	To	AccDat
774397	28575	28610	Dawn Over Zero: The Story of the Atomic Bomb	William L. Lawrence	NF	1946	Active	NA	NA	NA	NA
412	100308	100360	Selected Stories of Bret Harte	"Harte, Bret, 1836-1902"	FIC	1946	Active	Noun	Noun	To	AccDat
485722	338	361	The Last Skyscraper	"Gutheim, Frederick"	MAG	1946	Active	NA	NA	NA	NA
10211	18032	18047	Bridge of Years		FIC	1946	Active	Noun	Noun	NoTo	DatAcc
709703	444	466	"Employers Ask: 'Where Are the Women?'-Seek Scarce Office Help; West Coast Ad Offered Girls Jobs at $160 to $400 Per Month, Got One Response"	CHARLES ST.PETER Staff Correspondent of 	NEWS	1946	Active	NA	NA	NA	NA
261119	237	244	This Week: Jane Russell		MAG	1946	Active	NA	NA	NA	NA
709905	42	70	Bay State Election: How's It Going?; Too Far Away Answered Charges Curley Attacks Thought for Today For Major Parties	Donald B. McCammond Staff Writer of 	NEWS	1946	Active	Noun	Noun	To	AccDat
492325	54	88	My Three Years With Eisenhower	"Butcher, Harry C."	MAG	1946	Active	NA	NA	NA	NA
306555	63	79	Lawgivers		MAG	1946	Active	NA	NA	NA	NA
